genres,title,release_date,id
['Action'],Space Harrier™ II,2010-06-01,34279
"['Action', 'RPG']",Alpha Protocol™,2010-06-01,34010
['Action'],Alien Breed: Impact,2010-06-03,22610
['RPG'],Fallout 3 - Point Lookout,2010-07-16,22440
"['Strategy', 'Indie']",Defense Grid: Resurgence Map Pack 1,2010-06-02,18508
['RPG'],Fallout 3 - Mothership Zeta,2010-07-16,22430
['RPG'],Fallout 3 - Broken Steel,2010-07-16,22410
['RPG'],Fallout 3 - The Pitt,2010-07-16,22420
['Action'],Alien Swarm,2010-07-19,630
['RPG'],Fallout 3 - Operation Anchorage,2010-07-16,22400
"['Simulation', 'Strategy']",SimCity™ 4 Deluxe Edition,2003-09-22,24780
"['Strategy', 'RPG']",Disciples III - Renaissance Steam Special Edition,2010-07-16,33670
"['Casual', 'Indie']",Tidalis,2010-07-16,40420
"['Action', 'Casual', 'Indie']",Razor2: Hidden Skies,2010-07-19,34920
['Strategy'],The Settlers 7: Uncharted Land Map Pack,2010-07-21,48136
['RPG'],Dimensity,2008-12-08,46720
['Action'],Kane &amp; Lynch 2: Dog Days,2010-08-17,28000
"['Simulation', 'Strategy']",The Guild II Renaissance,2010-07-28,39680
['Strategy'],Hearts of Iron III DLC: German II Spritepack,2010-07-26,25962
['Simulation'],Trainz Simulator DLC: Blue Comet,2010-08-06,24634
['Strategy'],Fantasy Wars,2010-08-06,63900
['Action'],Mafia II,2011-03-22,50130
['Simulation'],Train Simulator: Network Southeast Class 47 Loco Add-On,2010-08-06,24075
"['RPG', 'Casual']",Puzzle Quest 2,2010-08-12,47540
['Action'],Burn Zombie Burn!,2010-08-12,50510
['Indie'],Madballs B*D*I Clan Skins,2010-08-16,25760
['Indie'],Madballs Scorched Evolution Skin Rollup,2010-08-16,25763
['Indie'],Madballs BDI Evolution Skin Rollup,2010-08-16,25762
['Indie'],Madballs Holiday Skin Rollup,2010-08-16,25764
['Strategy'],Victoria I Complete,2010-08-20,42980
['Simulation'],Ship Simulator Extremes,2010-08-27,48800
['Strategy'],Worms Reloaded,2010-08-26,22600
"['Indie', 'Simulation', 'Strategy']",Making History II: The War of the World,2010-06-22,46770
"['Action', 'Simulation', 'Strategy']",Arma 2: British Armed Forces,2010-08-27,65700
['Strategy'],Victoria II,2010-08-30,42960
['Indie'],Madballs Scorched Clan Skins,2010-08-16,25761
['Action'],Kane &amp; Lynch 2: The Doggie Bag,2010-08-31,28010
['Action'],Kane &amp; Lynch 2: Multiplayer Masks Pack,2010-08-31,28012
['Simulation'],Trainz: Classic Cabon City,2010-09-01,24640
['Action'],Kane &amp; Lynch 2: Alliance Weapon Pack,2010-08-31,28011
['Strategy'],Cossacks: Back to War,2002-11-01,4850
['Adventure'],Broken Sword: Director's Cut,2010-09-02,57640
['Casual'],Chime,2010-09-06,62100
['Action'],Mafia II DLC: Jimmy's Vendetta,2010-09-06,50145
['Action'],Sniper: Ghost Warrior - Map Pack,2010-09-08,34841
"['Action', 'Indie']",VVVVVV,2010-09-07,70300
['Strategy'],The Settlers 7: Conquest - The Empire Expansion DLC,2010-09-08,48137
"['Action', 'Adventure', 'Indie']",Amnesia: The Dark Descent,2010-09-08,57300
"['RPG', 'Indie']",Recettear: An Item Shop's Tale,2010-09-10,70400
"['Action', 'Casual', 'Indie']",Swarm Arena,2010-08-19,46600
"['Action', 'Simulation']",Super Thunder Blade™,2010-09-13,34314
['Action'],Galaxy Force II™,2010-09-13,34310
['Simulation'],Hacker Evolution,2010-09-14,70100
"['Indie', 'Simulation']",Hacker Evolution: Untold,2010-09-14,70110
"['Casual', 'Indie']",Faerie Solitaire,2010-09-17,38600
['Strategy'],Patrician IV - Steam Special Edition,2010-09-17,57620
['Action'],Bonanza Bros.™,2010-09-13,34284
"['RPG', 'Strategy']",King's Bounty: Crossworlds,2010-09-17,63910
['Simulation'],Train Simulator: Green &amp; Gold HST DMU Add-On,2010-09-17,24082
['Strategy'],Sid Meier's Civilization® V,2010-09-21,8930
['Strategy'],Commander: Conquest of the Americas - Colonial Navy,2010-09-21,49310
"['Action', 'Indie']",Serious Sam Classic: The Second Encounter,2002-02-05,41060
"['Indie', 'Strategy']",Star Ruler,2010-09-20,70900
"['Action', 'Adventure']",Blade Kitten,2010-09-22,9940
['Action'],Alien Breed 2: Assault,2010-09-22,22650
['Action'],Serious Sam HD: Gold Edition,2010-09-23,901553
"['Action', 'Adventure']",Darksiders™,2010-09-23,50620
"['Simulation', 'Strategy']",X: Beyond the Frontier,1999-07-01,2840
['Strategy'],The Kings' Crusade,2010-10-08,42920
"['Action', 'RPG', 'Massively Multiplayer']",Guild Wars: Eye of the North®,2007-08-31,29700
"['Simulation', 'Strategy']",X: Tension,2000-06-01,2850
"['RPG', 'Strategy']",Age of Wonders II: The Wizard's Throne,,61510
"['Adventure', 'Casual', 'Simulation']",Governor of Poker 2,2010-10-11,70200
"['Adventure', 'Casual', 'Indie', 'Simulation']",Governor of Poker 2 - Premium Edition,2010-10-11,70210
"['RPG', 'Strategy']",Age of Wonders Shadow Magic,,61520
"['RPG', 'Strategy']",Age of Wonders,,61500
['Action'],Medal of Honor™,2010-10-12,47790
"['Indie', 'RPG', 'Strategy']",Grotesque Tactics: Evil Heroes,2010-10-15,46450
"['Action', 'Adventure']",Lost Planet® 2,2010-10-15,45750
"['Adventure', 'Casual', 'Indie']",Doc Clock: The Toasted Sandwich of Time,2010-10-15,57800
"['Action', 'RPG']",Fallout: New Vegas,2010-10-19,22380
"['Action', 'Casual', 'Indie']",The Polynomial - Space of the music,2010-10-15,67000
"['Adventure', 'Indie']",Puzzle Bots,2010-10-22,80300
"['Indie', 'Racing']",Nimbus,2010-10-25,50000
['Strategy'],Civilization V - Babylon (Nebuchadnezzar II),2010-10-25,16868
"['Action', 'Indie', 'RPG']",DeathSpank,2010-10-25,18040
"['Action', 'Simulation']",Virtua Fighter™ 2,2010-10-26,71115
['Casual'],Columns™ III,2010-10-26,34317
['RPG'],Sword of Vermilion™,2010-10-26,71114
['Action'],Golden Axe™ II,2010-10-26,71112
"['Action', 'Adventure']",Sonic The Hedgehog,2010-10-26,71113
['Adventure'],Ecco™: The Tides of Time,2010-10-26,34319
['Action'],Bio-Hazard Battle™,2010-10-26,34316
['Action'],Alien Storm,2010-10-26,34315
"['Action', 'Indie']",Shank,2010-10-25,6120
"['Action', 'Adventure', 'Indie']",The Ball,2010-10-26,35460
['Action'],STAR WARS™: The Force Unleashed™ II,2010-10-26,32500
"['Action', 'Casual']",Flight Control HD,2010-11-18,62000
"['RPG', 'Simulation', 'Strategy']",Patrician III,2010-11-18,33570
"['Action', 'Casual', 'Indie']",BIT.TRIP BEAT,2010-11-02,63700
"['Simulation', 'Strategy']",Theatre of War 2 - Battle for Caen,2010-11-02,46362
['Casual'],Woody Two-Legs: Attack of the Zombie Pirates,2010-11-02,49320
"['Adventure', 'Indie']",Clones,2010-11-18,72400
['Strategy'],Victoria II: Interwar Spritepack,2010-11-02,42964
['Action'],Front Mission Evolved: Wanzer Pack 2,2010-11-02,43011
['Action'],Pound of Ground,2010-11-05,33980
['Casual'],Pat &amp; Mat,2009-10-01,65710
['Adventure'],Alternativa,2010-11-03,33990
"['Casual', 'Indie']",Fish Fillets 2,2007-04-05,33950
"['Strategy', 'Indie']",Archon Classic,2010-11-02,65400
['Action'],Call of Duty®: Black Ops,2010-11-09,42700
"['Indie', 'Casual']",Rhythm Zone Tornado Visualizer DLC,2010-11-09,38923
"['Casual', 'Indie']",Arcadia,2010-12-02,72500
"['Action', 'Adventure', 'Strategy']",Oddworld: Munch's Oddysee,2010-12-20,15740
"['Indie', 'Casual']",Rhythm Zone DJ Table Visualizer DLC,2010-11-09,38924
"['Action', 'Adventure', 'Strategy']",Oddworld: Stranger's Wrath HD,2010-12-20,15750
"['Casual', 'Indie']",Clickr,2010-12-23,45500
['Adventure'],Back to the Future: The Game,2010-12-23,31290
['Action'],Grand Theft Auto III,2002-05-21,12100
['Action'],Grand Theft Auto: San Andreas,2005-06-06,12120
"['Action', 'Adventure']",Lara Croft GoL: Raziel and Kain Character Pack,2011-01-07,35135
"['Action', 'Adventure']",Lara Croft GoL: Things that Go Boom - Challenge Pack 2,2011-01-07,35137
"['Action', 'Adventure']",Lara Croft GoL: Hazardous Reunion - Challenge Pack 3,2011-01-07,35138
"['Action', 'Adventure']",Lara Croft GoL: All the Trappings - Challenge Pack 1,2011-01-07,35136
['Action'],Grand Theft Auto: Vice City,2003-05-13,12110
"['Action', 'Indie']",Zeit²,2011-01-12,33390
"['Action', 'Indie']",A.R.E.S.: Extinction Agenda,2011-01-20,92300
"['Action', 'Indie', 'Strategy']",APOX,2011-01-20,80000
['Action'],Dead Space™ 2,2011-01-25,47780
"['Adventure', 'Casual']",Drawn®: The Painted Tower,2011-01-19,51060
['Adventure'],Kaptain Brawe: A Brawe New World,2011-01-20,65080
"['Action', 'Strategy', 'Indie', 'Sports']",Monday Night Combat,2011-01-24,63200
"['Action', 'Adventure', 'Casual']",Luxor: 5th Passage,2011-01-25,60340
['Action'],Alien Soldier,2011-01-26,71116
['RPG'],Shining in the Darkness,2011-01-26,71161
['RPG'],Light Crusader,2011-01-26,71119
['RPG'],Landstalker: The Treasures of King Nole,2011-01-26,71118
['Action'],Gunstar Heroes,2011-01-26,71117
['Adventure'],ToeJam &amp; Earl,2011-01-26,71166
['Action'],Streets of Rage 2,2011-01-26,71165
"['Action', 'Adventure']",Sonic The Hedgehog 2,2011-01-26,71163
['Action'],Streets of Rage,2011-01-26,71164
['RPG'],Shining Force II,2011-01-26,71160
['RPG'],Shining Force,2011-01-26,71120
['Simulation'],The Sims™ 3,2009-06-02,47890
['Simulation'],Ship Simulator Extremes: Sigita Pack,2011-01-26,48802
['Simulation'],The Sims™ 3 Fast Lane Stuff,2010-09-07,47896
['Simulation'],The Sims™ 3 World Adventures,2009-11-17,47892
['Simulation'],The Sims™ 3 Late Night,2010-10-26,47894
['Simulation'],The Sims™ 3 Ambitions,2010-06-02,47893
['Simulation'],The Sims™ 3 High-End Loft Stuff,2010-02-02,47895
"['Casual', 'Indie']",Trino,2011-01-27,42000
['Casual'],Mishap 2: An Intentional Haunting - Collector's Edition,2011-01-28,47570
['Simulation'],The Sims™ 3 Outdoor Living Stuff,2011-02-01,47897
"['Action', 'Casual', 'Indie']",Who's That Flying?!,2011-01-31,57700
"['Adventure', 'Casual']",Myst: Masterpiece Edition,2011-02-02,63660
['Strategy'],Guardians of Graxia: Elves &amp; Dwarves,2011-02-01,90504
['RPG'],Two Worlds II HD,2011-02-03,7520
['Casual'],YOU DON’T KNOW JACK®,2011-02-08,99200
['Racing'],Test Drive Unlimited 2,,9930
['RPG'],King Arthur: The Druids,2011-02-03,24449
"['Strategy', 'Indie', 'Simulation']",Gratuitous Space Battles: Galactic Conquest,2011-02-11,41814
['Strategy'],The Kings' Crusade: New Allies,2011-02-09,42925
"['RPG', 'Strategy']",DUNGEONS - Steam Special Edition,2011-02-10,57650
"['Indie', 'Strategy']",AI War: Light of the Spire,2011-02-14,40407
['RPG'],Drakensang: The River of Time,2011-01-11,33770
['Strategy'],RISK™: Factions,2011-03-08,47800
"['Casual', 'Strategy']",Crazy Machines 2: Time Travel Add-On,2011-03-11,18408
"['Action', 'Indie']",BIT.TRIP RUNNER,2011-02-28,63710
['Action'],Homefront,2011-03-14,55100
"['Casual', 'Indie', 'Simulation', 'Strategy']",Fate of the World,2011-02-28,80200
['Indie'],B.U.T.T.O.N. (Brutally Unfair Tactics Totally OK Now),2011-02-28,92400
['Strategy'],"Warhammer 40,000: Dawn of War II - Retribution Ork Race Pack",2011-02-28,56435
['Strategy'],"Warhammer 40,000: Dawn of War II - Retribution Imperial Guard Race Pack",2011-02-28,56433
['Strategy'],"Warhammer 40,000: Dawn of War II - Retribution Eldar Race Pack",2011-02-28,56432
['Strategy'],"Warhammer 40,000: Dawn of War II - Retribution Chaos Space Marines Race Pack",2011-02-28,56431
"['Free to Play', 'Massively Multiplayer', 'RPG']",RIFT,2013-10-24,39120
['Strategy'],"Warhammer 40,000: Dawn of War II: Retribution",2011-02-28,56437
"['Indie', 'Casual']",Dinner Date,2011-03-01,94000
['Strategy'],"Warhammer 40,000: Dawn of War II - Retribution Space Marines Race Pack",2011-02-28,56434
['Action'],Shadow Harvest: Phantom Ops,2011-04-05,92700
['Simulation'],Cities in Motion: Design Classics,2011-04-05,73012
['Simulation'],Ship Simulator Extremes: Ferry Pack,2011-04-05,48803
['Strategy'],"Warhammer 40,000: Dawn of War II: Retribution: Dark Angels Pack",2011-04-06,56536
['Racing'],STCC The Game 2 – Expansion Pack for RACE 07,2011-04-08,44620
"['Action', 'Indie', 'Strategy']",Anomaly: Warzone Earth,2011-04-08,91200
['Strategy'],Armada 2526,2010-06-10,46790
['Strategy'],Darkest Hour: A Hearts of Iron Game,2011-04-08,73170
"['Strategy', 'RPG']",Dungeons: Into the Dark DLC Pack,2011-04-11,57655
"['Action', 'Indie']",Dino D-Day,2011-04-08,70000
['Strategy'],Patrician IV: Rise of a Dynasty,2011-04-11,57730
"['Action', 'Adventure']",Portal 2,2011-04-18,620
"['Action', 'RPG']",Magicka: Vietnam,2011-04-12,42918
"['Action', 'Casual', 'Indie', 'Strategy']",Sanctum,2011-04-15,91600
['Strategy'],Majesty 2 Collection,2011-04-19,73020
['Strategy'],"Warhammer 40,000: Dawn of War II - Retribution - Mekboy Wargear DLC",2011-05-26,56482
['Strategy'],Dawn of War II: Retribution – The Last Stand,2011-04-20,56438
['Strategy'],"Warhammer 40,000: Dawn of War II - Retribution - Farseer Wargear DLC",2011-05-26,56481
"['Indie', 'Strategy']",Frozen Synapse,2011-05-26,98200
['Strategy'],"Warhammer 40,000: Dawn of War II: Retribution - Captain Wargear DLC",2011-05-26,56480
"['Adventure', 'Indie', 'RPG']",Winter Voices Episode 4: Amethyst Rivers,2011-05-27,72905
"['Action', 'Adventure']",Hunted: The Demon’s Forge™,2011-05-30,22450
"['Adventure', 'Casual', 'Indie']",Hamilton's Great Adventure,2011-05-31,42140
['Simulation'],The Sims™ 3 Generations,2011-05-31,47898
['Simulation'],Cities in Motion: Tokyo,2011-05-31,73181
"['Action', 'RPG']",Magicka: Nippon,2011-05-31,73031
"['Action', 'Adventure']",Ghostbusters: Sanctum of Slime Challenge Pack DLC,2011-06-01,9992
['Adventure'],Still Life 2,2009-08-10,46490
['Adventure'],Still Life,2005-06-06,46480
['Action'],Call of Duty®: Black Ops Escalation Content Pack,2011-06-02,42718
"['Action', 'RPG']",Dungeon Siege III,2011-06-20,39160
['Action'],Duke Nukem Forever,2011-06-13,57900
"['Action', 'Free to Play']",A.V.A. Alliance of Valiant Arms™,2011-06-14,102700
"['Free to Play', 'Massively Multiplayer', 'RPG']",Champions Online,2009-09-01,9880
"['Action', 'Adventure', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']",Spiral Knights,2011-06-14,99900
['Strategy'],Spectromancer - Truth &amp; Beauty,2011-06-13,22520
['Simulation'],Cities in Motion: Design Now,2011-06-14,73014
['Strategy'],Two Worlds II Castle Defense,2011-06-14,7530
['Indie'],The Cat and the Coup,2011-06-15,95700
['Strategy'],Magic: The Gathering - Duels of the Planeswalkers 2012,2011-06-15,49470
"['Indie', 'Casual']",Ancients of Ooga,2011-05-20,91810
"['Action', 'Casual', 'Indie']",Beat Hazard Ultra,2011-06-16,49604
"['Strategy', 'Indie']",Frozen Synapse: Soundtrack,2011-06-16,98210
"['Indie', 'Casual']",Solar 2,2011-06-17,97000
['Strategy'],Ironclads: Schleswig War 1864,2011-06-21,46760
['Strategy'],Ironclads: Anglo Russian War 1866,2011-06-21,46830
"['Action', 'RPG']",Magicka: Final Frontier,2011-06-21,73035
['Strategy'],Ironclads: Chincha Islands War 1866,2011-06-21,46840
['Action'],F.E.A.R. 3,2011-06-21,21100
"['Action', 'RPG']",Magicka: Frozen Lake,2011-06-21,73037
"['Action', 'RPG']",Magicka: The Watchtower,2011-06-21,73036
['Simulation'],Trainz Simulator DLC: The Duchess,2011-06-22,24635
"['Action', 'RPG']",Magicka: Party Robes,2011-06-21,901679
['Strategy'],Europa Universalis III: Western - AD 1400 Spritepack,2011-06-23,25810
"['Action', 'RPG']",Dungeons and Dragons: Daggerdale,2011-06-24,99100
['Racing'],RETRO – Expansion Pack for RACE 07,2011-06-23,44660
['Simulation'],Farming Simulator 2011 Equipment Pack 2,2011-06-24,90209
['Strategy'],Europa Universalis III: Eastern - AD 1400 Spritepack,2011-06-23,25809
['Strategy'],Hearts of Iron III: For the Motherland,2011-06-28,42903
['Strategy'],Worms Reloaded: Puzzle Pack,2011-06-30,22631
['Strategy'],Worms Reloaded: Retro Pack,2011-06-30,22634
['Strategy'],Worms Reloaded: Time Attack Pack,2011-06-30,22633
"['Strategy', 'RPG']",Dungeons: Map Pack DLC,2011-07-01,57656
['Strategy'],Worms Reloaded: Forts Pack,2011-06-30,22632
"['Adventure', 'Casual']",Puzzle Agent 2,2011-06-30,94590
['Action'],Killing Floor: Steampunk Character Pack,2011-07-02,35425
['Strategy'],Pride of Nations: Spanish-American War 1898,2011-07-18,73192
"['Action', 'Adventure', 'Indie']",Tobe's Vertical Adventure,2011-07-18,105700
"['Action', 'RPG']",Fallout New Vegas: Old World Blues,2011-07-18,72750
['Strategy'],"Warhammer 40,000: Dawn of War II: Retribution - Ulthwe Wargear DLC",2011-07-19,56538
['Simulation'],IL-2 Sturmovik: Cliffs of Dover,2011-07-19,63950
"['Indie', 'Casual']",Lucid,2011-07-19,61100
['Simulation'],Train Simulator: BR Class 421 '4CIG' Loco,2011-07-19,65228
['Action'],Homefront: Express 870 Shotgun,2011-07-21,55205
"['Adventure', 'Indie', 'RPG']",Runespell: Overture,2011-07-20,102200
['Strategy'],Men of War: Assault Squad - Skirmish Pack,2011-07-21,64013
"['Action', 'Indie']",Aaaaa! - Brutal Concussion,2011-07-22,15522
"['Adventure', 'Strategy', 'RPG', 'Indie']",Delve Deeper: Treasures and Tunnels,2011-07-22,63802
"['Action', 'Indie']",A.R.E.S.: Berzerker Suit,2011-07-22,92302
['Simulation'],Cities in Motion: Metro Stations,2011-07-22,73183
['Adventure'],Nancy Drew®: Secrets Can Kill REMASTERED,2010-08-24,42210
"['Action', 'Simulation', 'Strategy']",ARMA: Cold War Assault,2011-08-08,65790
"['Casual', 'Indie']",SpaceChem: 63 Corvi,2011-07-22,92803
"['Simulation', 'Strategy']",Tropico 4,2011-09-01,57690
['Adventure'],Nancy Drew®: The Captive Curse,2011-06-28,42220
['Adventure'],Nancy Drew®: Trail of the Twister,2010-06-29,42230
"['Indie', 'Casual']",The Clockwork Man,2011-08-10,111000
['Strategy'],Pride of Nations: American Civil War 1862,2011-08-10,73193
"['Action', 'Indie']",EDGE,2011-08-11,38740
['Strategy'],Civilization V - Civ and Scenario Pack: Korea,2011-08-11,99612
['Strategy'],Civilization V - Scenario Pack: Wonders of the Ancient World,2011-08-11,99614
['Indie'],Sanctum: Official Soundtrack,2011-08-12,91604
['Indie'],Hacker Evolution Duality,2011-08-15,70120
"['Action', 'Indie', 'RPG', 'Strategy']",Space Pirates and Zombies,2011-08-15,107200
['Action'],Section 8: Prejudice Frontier Colonies Map Pack,2011-08-16,97108
['Action'],Section 8: Prejudice Blitz Pack,2011-08-16,97106
['Action'],Section 8: Prejudice Overdrive Map Pack,2011-08-16,97107
['Strategy'],"Warhammer 40,000: Dawn of War II - Ultramarines Pack",2011-08-16,56487
"['Action', 'RPG']",Fallout New Vegas®: Lonesome Road™,2011-09-20,72760
"['Adventure', 'Casual', 'Free to Play', 'Massively Multiplayer', 'Strategy']",Puzzle Pirates,2011-08-31,99910
"['Action', 'Adventure', 'RPG']",The Baconing,2011-08-31,18070
['Action'],"Warhammer 40,000: Space Marine",2011-09-05,55150
['Strategy'],Men of War: Vietnam,2011-09-08,63940
"['Action', 'Indie']",Hard Reset Extended Edition,2012-07-12,98400
['Strategy'],Pride of Nations: The Franco-Prussian War 1870,2011-09-06,73194
"['Action', 'Indie']",Wasteland Angel,2011-09-01,46520
"['Action', 'Indie', 'Racing', 'Strategy']",Rock of Ages,2011-09-07,22230
"['Action', 'Massively Multiplayer', 'Simulation']",Red Orchestra 2: Heroes of Stalingrad with Rising Storm,2011-09-13,35450
"['Action', 'Adventure']",Call of Juarez®: The Cartel,2011-09-13,33420
['Simulation'],Cities in Motion: German Cities,2011-09-14,73185
['Strategy'],Magic: The Gathering 2012 - Expansion,2011-09-14,49473
"['RPG', 'Simulation', 'Strategy']",Sengoku,2011-09-15,73210
"['Action', 'Indie']",Astro Tripper,2011-09-15,110600
['Adventure'],Nancy Drew®: Shadow at the Water's Edge,2010-10-19,200080
['RPG'],Two Worlds II - Pirates of the Flying Fortress,2011-09-20,200440
"['Action', 'Indie']",Bunch of Heroes,2011-09-21,111400
['Action'],Duke Nukem Forever: Hail to the Icons Parody Pack,2011-10-11,57923
"['RPG', 'Strategy']",Might &amp; Magic: Heroes VI,2011-10-13,48220
['Strategy'],Supreme Commander: Forged Alliance,2011-09-28,9420
"['Action', 'Adventure', 'Indie', 'RPG']",The Binding of Isaac,2011-09-28,113200
['Simulation'],Farming Simulator 2011 Equipment Pack 3,2011-09-29,90208
"['Racing', 'Simulation']",Off-Road Drive,2011-09-29,200230
['Strategy'],Supreme Commander,2007-02-20,9350
"['Strategy', 'Indie', 'Casual', 'Simulation']",Fate of the World: Tipping Point,2011-09-29,901776
